XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
198865.2861,2493806.185,6729,6757,3380,7.714144469
198888.605,2493806.493,6733,5735,3367,504.839121
198888.605,2493806.493,6733,6757,3381,27.32715657
198888.605,2493806.493,6733,7163,3582,123.4423004
198454.5117,2493807.388,6736,6624,3368,19.91820446
198454.5117,2493807.388,6736,6714,3369,12.65960406
198454.5117,2493807.388,6736,6754,3378,14.43391496
183205.6452,2493807.461,6739,6740,3370,110.6142832
183205.6452,2493807.461,6739,6403,3371,96.47590318
183205.6452,2493807.461,6739,7107,3555,110.6491244
183106.3184,2493758.781,6740,6739,3370,110.6142832
184791.7166,2493808.221,6744,5552,3372,419.2169832
200346.2184,2493772.373,6745,6746,3373,57.32217057
200310.059,2493809.95,6746,6745,3373,57.32217057
198334.6688,2493811.945,6749,6579,3375,56.84200253
198334.6688,2493811.945,6749,6589,3376,46.47783072
198334.6688,2493811.945,6749,6893,3447,40.85087626
198440.9547,2493812.342,6754,6662,3377,20.6370813
198440.9547,2493812.342,6754,6736,3378,14.43391496
198440.9547,2493812.342,6754,6770,3386,10.08195918
198862.1185,2493813.219,6757,5843,3379,341.3059086
198862.1185,2493813.219,6757,6729,3380,7.714144469
198862.1185,2493813.219,6757,6733,3381,27.32715657
198862.1185,2493813.219,6757,6779,3391,7.426136628
198862.1185,2493813.219,6757,6830,3415,23.00204778
181939.2259,2493813.423,6763,6643,3382,106.1068716
181939.2259,2493813.423,6763,6808,3405,21.35211718
181939.2259,2493813.423,6763,6702,3482,161.4510149
199404.2114,2493814.679,6765,5979,3383,271.197667
199404.2114,2493814.679,6765,6412,3384,202.1483957
199404.2114,2493814.679,6765,7014,3637,326.8100421
198431.4874,2493815.809,6770,6580,3385,35.48726583
198431.4874,2493815.809,6770,6754,3386,10.08195918
198431.4874,2493815.809,6770,6893,3448,98.0126742
188804.4445,2493764.827,6774,6610,3387,725.0932842
198186.0515,2493818.93,6775,6615,3388,76.22292574
198186.0515,2493818.93,6775,6354,3400,164.3787225
198186.0515,2493818.93,6775,6985,3495,67.53028214
195992.5002,2493819.402,6778,6394,3389,88.35987269
195992.5002,2493819.402,6778,6890,3445,110.5595448
195992.5002,2493819.402,6778,6914,3458,109.861701
198858.7678,2493819.846,6779,5823,3390,359.3002581
198858.7678,2493819.846,6779,6757,3391,7.426136628
198858.7678,2493819.846,6779,6801,3402,7.139418937
184272.8114,2493648.66,6783,6784,3392,173.4249463
184272.8114,2493648.66,6783,6070,49888,53.51395159
184299.1433,2493820.074,6784,6783,3392,173.4249463
184299.1433,2493820.074,6784,6707,3393,125.9923855
184299.1433,2493820.074,6784,6845,3424,137.3522192
184299.1433,2493820.074,6784,7010,3505,63.67181456
184776.0541,2493820.974,6787,6263,3394,166.5159177
184776.0541,2493820.974,6787,6790,3395,16.55849718
184776.0541,2493820.974,6787,6823,3412,12.54105
184776.0541,2493820.974,6787,6831,3416,107.616492
184791.878,2493816.097,6790,6787,3395,16.55849718
186050.1098,2493821.119,6791,6792,3396,0.437850331
186050.1098,2493821.119,6791,6918,46529,24.56672623
186050.4317,2493820.822,6792,6791,3396,0.437850331
198750.4155,2493823.266,6795,6796,3398,17.89260196
198750.4155,2493823.266,6795,7323,3662,137.8517673
198750.4155,2493823.266,6795,7351,3676,152.53795
198744.1763,2493806.497,6796,6795,3398,17.89260196
187351.0323,2493824.037,6797,6717,3399,20.52430637
187351.0323,2493824.037,6797,7327,46547,173.1207535
187351.0323,2493824.037,6797,93094,46547,173.1207535
198855.6293,2493826.259,6801,5837,3401,363.7910331
198855.6293,2493826.259,6801,6779,3402,7.139418937
198855.6293,2493826.259,6801,6819,3411,6.753873749
181450.2172,2493826.319,6806,6348,3403,157.6108013
181450.2172,2493826.319,6806,7186,3593,148.4752544
181450.2172,2493826.319,6806,7996,3998,302.0466479
181923.2781,2493827.621,6808,6114,3404,285.9473372
181923.2781,2493827.621,6808,6763,3405,21.35211718
181923.2781,2493827.621,6808,7148,3574,113.6846806
182307.4752,2493828.323,6812,6487,3406,142.6779484
198617.1512,2493828.638,6813,6814,3407,12.3154285
198617.1512,2493828.638,6813,6853,3427,16.77419618
198617.1512,2493828.638,6813,7001,3502,149.0465911
198613.0517,2493817.025,6814,6813,3407,12.3154285
181699.128,2493813.57,6815,6816,3408,33.49143022
181726.4478,2493832.304,6816,6815,3408,33.49143022
181726.4478,2493832.304,6816,6506,3409,64.90183818
198852.6589,2493832.324,6819,5837,3410,364.1669631
198852.6589,2493832.324,6819,6801,3411,6.753873749
198852.6589,2493832.324,6819,6841,3422,7.871529385
184780.7416,2493832.606,6823,6787,3412,12.54105
184780.7416,2493832.606,6823,6825,3413,11.85160372
184780.7416,2493832.606,6823,6858,3430,111.1426753
184780.7416,2493832.606,6823,6947,3474,32.6525537
184792.1508,2493829.398,6825,6823,3413,11.85160372
180946.5576,2493833.712,6828,6388,3414,150.4826431
198869.6902,2493834.939,6830,6757,3415,23.00204778
198869.6902,2493834.939,6830,7078,3539,69.34408404
198869.6902,2493834.939,6830,7078,3540,86.08724748
184669.3718,2493835.123,6831,6787,3416,107.616492
184669.3718,2493835.123,6831,6858,3429,11.12530334
184669.3718,2493835.123,6831,6874,3438,98.22862323
183745.0924,2493835.707,6833,6357,3417,125.7649979
183745.0924,2493835.707,6833,6944,3473,93.30495495
183745.0924,2493835.707,6833,7469,3735,161.2413077
186033.9564,2493822.879,6835,6836,3418,19.12791342
186046.5368,2493837.287,6836,6835,3418,19.12791342
186046.5368,2493837.287,6836,6837,3419,57.37924155
186046.5368,2493837.287,6836,6966,3483,30.24158404
186101.1818,2493819.786,6837,6836,3419,57.37924155
196966.1495,2493837.387,6840,6166,3420,221.2018096
196966.1495,2493837.387,6840,6883,3442,228.0758832
196966.1495,2493837.387,6840,7542,3771,178.1339284
198849.2038,2493839.397,6841,5851,3421,370.0718533
198849.2038,2493839.397,6841,6819,3422,7.871529385
198849.2038,2493839.397,6841,6865,3434,7.755990495
184163.3569,2493840.755,6845,6846,3423,85.12992773
184163.3569,2493840.755,6845,6784,3424,137.3522192
184163.3569,2493840.755,6845,6921,3462,134.9883987
184163.3569,2493840.755,6845,7089,3545,65.4018649
184152.3024,2493756.345,6846,6845,3423,85.12992773
184152.3024,2493756.345,6846,6601,46522,590.0501602
184152.3024,2493756.345,6846,93033,46522,590.0501602
184152.3024,2493756.345,6846,93034,46522,590.0501602
184152.3024,2493756.345,6846,99791,49898,11.25075952
184152.3024,2493756.345,6846,99787,49899,11.25086245
186256.811,2493841.264,6849,6850,3425,6.187220089
186256.811,2493841.264,6849,6852,3426,11.7139297
186256.811,2493841.264,6849,6898,46535,72.05051211
186251.4153,2493838.236,6850,6849,3425,6.187220089
186251.2895,2493832.072,6852,6849,3426,11.7139297
198622.7335,2493844.456,6853,6813,3427,16.77419618
198622.7335,2493844.456,6853,6939,3470,18.8538734
198622.7335,2493844.456,6853,7065,3534,148.928007
181802.972,2493845.863,6856,6676,3428,88.60301497
181802.972,2493845.863,6856,6902,3451,55.4100616
181802.972,2493845.863,6856,7143,3572,101.4815749
184670.4331,2493846.197,6858,6831,3429,11.12530334
184670.4331,2493846.197,6858,6823,3430,111.1426753
184670.4331,2493846.197,6858,6910,3456,97.45013548
184670.4331,2493846.197,6858,7487,3745,345.7723804
194880.0138,2493846.409,6861,6381,3431,148.9748141
194880.0138,2493846.409,6861,6359,3432,262.3985473
194880.0138,2493846.409,6861,7364,3683,243.1504582
194880.0138,2493846.409,6861,7383,3692,143.4712095
198846.307,2493846.592,6865,5851,3433,372.4909428
198846.307,2493846.592,6865,6841,3434,7.755990495
198846.307,2493846.592,6865,6931,3467,13.0585123
186365.0746,2493825.041,6869,6870,3435,34.3973844
186343.997,2493846.757,6870,6869,3435,34.3973844
186343.997,2493846.757,6870,6871,3436,25.81442145
186343.997,2493846.757,6870,6898,3449,17.88236399
186343.997,2493846.757,6870,6972,3486,96.57127614
186365.2341,2493832.857,6871,6870,3436,25.81442145
184571.9946,2493848.028,6874,6602,3437,63.30619283
184571.9946,2493848.028,6874,6831,3438,98.22862323
184571.9946,2493848.028,6874,6910,3455,10.24224767
184571.9946,2493848.028,6874,6957,3480,131.6873983
194591.9998,2493849.002,6878,6316,3439,180.9280245
194591.9998,2493849.002,6878,6381,3440,241.3185976
194591.9998,2493849.002,6878,6903,3453,11.96635409
194591.9998,2493849.002,6878,7364,3682,140.3857509
181538.0643,2493849.508,6882,6556,3441,72.52022118
197193.8998,2493849.57,6883,6840,3442,228.0758832
197193.8998,2493849.57,6883,6885,3443,13.8428626
197193.8998,2493849.57,6883,7556,3779,158.1104222
197207.7231,2493850.306,6885,6883,3443,13.8428626
197207.7231,2493850.306,6885,6539,3444,75.20266717
196098.2916,2493851.438,6890,6778,3445,110.5595448
196098.2916,2493851.438,6890,6720,3446,50.39501201
196098.2916,2493851.438,6890,6900,3450,9.408513598
198340.2763,2493851.593,6893,6749,3447,40.85087626
198340.2763,2493851.593,6893,6770,3448,98.0126742
198340.2763,2493851.593,6893,7160,3580,91.22475065
186327.2169,2493852.121,6898,6870,3449,17.88236399
186327.2169,2493852.121,6898,6849,46535,72.05051211
196107.3327,2493854.042,6900,6890,3450,9.408513598
196107.3327,2493854.042,6900,7578,3789,228.214909
196107.3327,2493854.042,6900,7618,3809,164.3209266
181851.4669,2493855.169,6902,6856,3451,55.4100616
194581.7848,2493855.235,6903,6329,3452,181.4671896
194581.7848,2493855.235,6903,6878,3453,11.96635409
194581.7848,2493855.235,6903,7350,3675,358.9247532
194581.7848,2493855.235,6903,8011,4006,294.3291804
189169.5254,2493695.93,6907,6908,3454,828.4959788
189957.0269,2493857.543,6908,6907,3454,828.4959788
189957.0269,2493857.543,6908,7030,3515,46.68055909
189957.0269,2493857.543,6908,7432,3723,383.9476043
184573.7157,2493858.125,6910,6874,3455,10.24224767
184573.7157,2493858.125,6910,6858,3456,97.45013548
184573.7157,2493858.125,6910,6977,3490,130.4174861
195889.9439,2493858.795,6914,5908,3457,384.0281751
195889.9439,2493858.795,6914,92995,3457,384.0281751
195889.9439,2493858.795,6914,6778,3458,109.861701
195889.9439,2493858.795,6914,7294,3647,103.0826336
186007.5204,2493859.201,6917,6918,3459,32.57039583
186007.5204,2493859.201,6917,6920,3460,32.95958722
186007.5204,2493859.201,6917,7741,3871,281.0871372
186031.5615,2493837.227,6918,6917,3459,32.57039583
186031.5615,2493837.227,6918,6791,46529,24.56672623
186038.2335,2493847.744,6920,6917,3460,32.95958722
186038.2335,2493847.744,6920,7399,46532,25.80278636
184029.6484,2493859.299,6921,6922,3461,50.07805307
184029.6484,2493859.299,6921,6845,3462,134.9883987
184029.6484,2493859.299,6921,6954,3478,37.03246085
184022.7278,2493809.701,6922,6921,3461,50.07805307
187033.0563,2493859.362,6926,6538,3463,133.1448543
187033.0563,2493859.362,6926,6928,3464,530.2268998
187033.0563,2493859.362,6926,6930,3465,243.4469506
187033.0563,2493859.362,6926,6995,3498,138.1948507
187559.5662,2493853.507,6928,6926,3464,530.2268998
187559.5662,2493853.507,6928,7227,3615,837.6382734
187559.5662,2493853.507,6928,7428,3714,2639.665794
187275.697,2493839.614,6930,6926,3465,243.4469506
187275.697,2493839.614,6930,8241,46565,316.4614475
198844.7577,2493859.491,6931,5849,3466,397.2695918
198844.7577,2493859.491,6931,6865,3467,13.0585123
198844.7577,2493859.491,6931,7169,3586,68.88964549
184803.9304,2493846.158,6935,6936,3468,14.12892379
184807.8581,2493859.73,6936,6935,3468,14.12892379
184807.8581,2493859.73,6936,7060,3530,37.99869505
184807.8581,2493859.73,6936,7100,3550,49.65849662
197565.0839,2493861.393,6937,6462,3469,105.6497094
197565.0839,2493861.393,6937,6950,3475,11.32399978
197565.0839,2493861.393,6937,7563,3782,150.2778974
198629.0132,2493862.234,6939,6853,3470,18.8538734
198629.0132,2493862.234,6939,6999,3500,18.75676695
198629.0132,2493862.234,6939,7119,3561,148.7969516
180900.2611,2493862.246,6941,6364,3471,203.367742
183655.9243,2493863.182,6944,6492,3472,103.5915013
183655.9243,2493863.182,6944,6833,3473,93.30495495
183655.9243,2493863.182,6944,7069,3536,109.5939017
184791.4667,2493863.447,6947,6823,3474,32.6525537
184791.4667,2493863.447,6947,7729,3865,170.5841748
184791.4667,2493863.447,6947,7749,3875,171.4473883
197576.0924,2493864.047,6950,6937,3475,11.32399978
197576.0924,2493864.047,6950,6480,3476,106.3707238
197576.0924,2493864.047,6950,7032,3516,114.7806063
197576.0924,2493864.047,6950,7560,3780,146.8622696
183992.9656,2493864.376,6954,6510,3477,97.54310279
183992.9656,2493864.376,6954,6921,3478,37.03246085
183992.9656,2493864.376,6954,7138,3570,55.71528089
184441.3317,2493864.422,6957,6707,3479,64.76794443
184441.3317,2493864.422,6957,6874,3480,131.6873983
184441.3317,2493864.422,6957,6977,3489,11.16784534
184441.3317,2493864.422,6957,7010,3506,134.3593461
180929.8876,2493851.054,6961,6962,3481,20.212526
180915.4779,2493865.228,6962,6961,3481,20.212526
186050.0647,2493867.323,6966,6836,3483,30.24158404
186875.3425,2493773.129,6967,6968,3484,244.5610433
186652.7255,2493867.504,6968,6967,3484,244.5610433
181218.5383,2493869.455,6970,6712,3485,92.8892079
181218.5383,2493869.455,6970,8194,4097,299.8712559
186423.8662,2493856.846,6972,6870,3486,96.57127614
194025.291,2493873.44,6973,6639,3487,112.4869525
194025.291,2493873.44,6973,6573,3488,187.7624033
194025.291,2493873.44,6973,7361,3681,133.5043575
184444.415,2493875.156,6977,6957,3489,11.16784534
184444.415,2493875.156,6977,6910,3490,130.4174861
184444.415,2493875.156,6977,7052,3527,135.8630532
184444.415,2493875.156,6977,7487,3744,121.3117512
197408.3826,2493876.215,6982,6502,3491,109.1547549
197408.3826,2493876.215,6982,6523,3497,190.4450949
197408.3826,2493876.215,6982,7208,3604,53.54041634
183931.3003,2493850.024,6983,6984,3492,106.0858354
183828.5238,2493876.315,6984,6983,3492,106.0858354
198166.6496,2493877.047,6985,5829,3493,461.5159663
198166.6496,2493877.047,6985,6435,3494,150.6132975
198166.6496,2493877.047,6985,6775,3495,67.53028214
198166.6496,2493877.047,6985,7133,3567,45.77684929
186639.5864,2493870.54,6991,6992,3496,86.42347359
186554.327,2493872.278,6992,6991,3496,86.42347359
186896.1637,2493878.289,6995,6926,3498,138.1948507
186896.1637,2493878.289,6995,7116,3559,265.2025327
186896.1637,2493878.289,6995,7227,3614,177.6951079
186138.9292,2493849.884,6997,6998,3499,30.29685111
186143.3984,2493879.85,6998,6997,3499,30.29685111
186143.3984,2493879.85,6998,93080,46540,143.7239993
198635.25,2493879.923,6999,6939,3500,18.75676695
198635.25,2493879.923,6999,7073,3537,18.77051901
198635.25,2493879.923,6999,7209,3606,148.5167962
198477.4806,2493880.667,7001,7002,3501,9.138686832
198477.4806,2493880.667,7001,6813,3502,149.0465911
198477.4806,2493880.667,7001,7065,3533,17.02548906
198474.3773,2493872.071,7002,7001,3501,9.138686832
186187.5302,2493883.006,7007,7008,3504,44.07977905
186158.9979,2493849.474,7008,7007,3504,44.07977905
184308.2746,2493883.084,7010,6784,3505,63.67181456
184308.2746,2493883.084,7010,6957,3506,134.3593461
184308.2746,2493883.084,7010,7052,3526,11.1465033
184308.2746,2493883.084,7010,7089,3546,138.1183137
199626.9285,2493883.191,7014,6412,3507,145.6257496
199626.9285,2493883.191,7014,6282,3508,406.8503604
199626.9285,2493883.191,7014,6765,3637,326.8100421
186888.8158,2493772.855,7017,7018,3509,374.9165049
186541.1437,2493872.547,7018,7017,3509,374.9165049
183682.3326,2493887.814,7019,7020,3510,14.11929607
183682.3326,2493887.814,7019,7021,3511,6.615940859
183685.8101,2493874.129,7020,7019,3510,14.11929607
183685.8101,2493874.129,7020,7492,3746,214.3291178
183685.8101,2493874.129,7020,7751,3876,233.5126666
183688.9331,2493888.265,7021,7019,3511,6.615940859
183688.9331,2493888.265,7021,7337,3669,74.4168952
183688.9331,2493888.265,7021,7515,3759,219.7085752
189741.5425,2493888.35,7023,7024,3512,1085.282268
189741.5425,2493888.35,7023,7055,3529,199.3402263
189741.5425,2493888.35,7023,8003,4002,683.4047043
188658.1602,2493862.201,7024,7023,3512,1085.282268
188658.1602,2493862.201,7024,7047,3524,182.4006047
188658.1602,2493862.201,7024,7434,3717,2126.71378
182514.0698,2493889.061,7026,6466,3513,149.3260275
182514.0698,2493889.061,7026,7035,3519,8.729474572
182514.0698,2493889.061,7026,7594,3797,132.0442052
189279.1838,2493889.208,7027,7028,3514,387.0522209
189279.1838,2493889.208,7027,7055,3528,263.5064323
189279.1838,2493889.208,7027,7314,3658,195.1896895
188892.134,2493890.596,7028,7027,3514,387.0522209
188892.134,2493890.596,7028,7047,3525,54.45689072
188892.134,2493890.596,7028,7303,3652,209.6428856
189936.1426,2493888.702,7030,6908,3515,46.68055909
189936.1426,2493888.702,7030,7344,49903,119.209179
197687.5158,2493891.605,7032,6950,3516,114.7806063
197687.5158,2493891.605,7032,6378,3517,176.3855789
197687.5158,2493891.605,7032,7098,3549,65.52405027
197687.5158,2493891.605,7032,7552,3776,118.953419
182506.4437,2493893.309,7035,6487,3518,149.3894541
182506.4437,2493893.309,7035,7026,3519,8.729474572
182506.4437,2493893.309,7035,7257,3630,131.4528371
182506.4437,2493893.309,7035,7649,3825,135.4557209
181578.5141,2493893.533,7040,6380,3520,172.8094503
181578.5141,2493893.533,7040,7042,3521,43.07150751
181578.5141,2493893.533,7040,7198,3600,36.03467827
181608.3857,2493871.376,7042,7040,3521,43.07150751
195394.6423,2493893.541,7044,6704,3522,167.3646852
195394.6423,2493893.541,7044,6680,3523,253.262529
195394.6423,2493893.541,7044,7512,3756,105.7459691
188837.7736,2493893.836,7047,7024,3524,182.4006047
188837.7736,2493893.836,7047,7028,3525,54.45689072
188837.7736,2493893.836,7047,7062,3531,147.3388462
184309.8811,2493894.114,7052,7010,3526,11.1465033
184309.8811,2493894.114,7052,6977,3527,135.8630532
184309.8811,2493894.114,7052,7076,3538,30.92389077
189542.4839,2493894.674,7055,7027,3528,263.5064323
189542.4839,2493894.674,7055,7023,3529,199.3402263
189542.4839,2493894.674,7055,7341,3671,393.672869
184821.7837,2493895.085,7060,6936,3530,37.99869505
188690.4526,2493896.131,7062,7047,3531,147.3388462
188690.4526,2493896.131,7062,7064,3532,13.14824962
188690.4526,2493896.131,7062,7298,3649,55.22902637
188677.3061,2493896.342,7064,7062,3532,13.14824962
188677.3061,2493896.342,7064,7088,3544,418.2698796
188677.3061,2493896.342,7064,7307,3654,57.08075819
198483.2625,2493896.681,7065,7001,3533,17.02548906
198483.2625,2493896.681,7065,6853,3534,148.928007
198483.2625,2493896.681,7065,7119,3560,18.41653192
183551.8075,2493897.395,7069,6687,3535,106.9525814
183551.8075,2493897.395,7069,6944,3536,109.5939017
183551.8075,2493897.395,7069,7082,3542,13.89306535
183551.8075,2493897.395,7069,8225,4189,490.6179294
183551.8075,2493897.395,7069,99809,4189,490.6179294
198641.4973,2493897.623,7073,6999,3537,18.77051901
198641.4973,2493897.623,7073,7127,3564,19.36852567
198641.4973,2493897.623,7073,7289,3646,148.5341234
184279.3778,2493899.196,7076,7052,3538,30.92389077
184279.3778,2493899.196,7076,7126,3563,15.83565134
184279.3778,2493899.196,7076,7129,3566,107.1687737
198882.0697,2493901.288,7078,6830,3539,69.34408404
198882.0697,2493901.288,7078,6830,3540,86.08724748
198882.0697,2493901.288,7078,7220,3610,32.06473833
183538.5566,2493901.57,7082,6216,3541,280.625902
183538.5566,2493901.57,7082,7069,3542,13.89306535
183538.5566,2493901.57,7082,7270,3635,42.44915578
183526.4975,2493901.608,7085,5939,3543,395.1845102
183526.4975,2493901.608,7085,7093,3547,15.02361016
183526.4975,2493901.608,7085,7271,3636,43.45442211
188259.122,2493904.817,7088,7064,3544,418.2698796
188259.122,2493904.817,7088,7096,3548,87.70286342
188259.122,2493904.817,7088,7346,3673,57.16443994
184172.0009,2493905.581,7089,6845,3545,65.4018649
184172.0009,2493905.581,7089,7010,3546,138.1183137
184172.0009,2493905.581,7089,7129,3565,11.32888885
184172.0009,2493905.581,7089,7190,3596,141.3446907
183512.1834,2493906.17,7093,7085,3547,15.02361016
183512.1834,2493906.17,7093,7167,3584,55.76801379
183512.1834,2493906.17,7093,7924,3962,181.293106
188171.442,2493906.817,7096,7088,3548,87.70286342
188171.442,2493906.817,7096,7102,3551,288.2039014
188171.442,2493906.817,7096,7356,3678,57.05096868
197751.1893,2493907.068,7098,7032,3549,65.52405027
184822.0345,2493907.322,7100,6936,3550,49.65849662
187883.2535,2493909.794,7102,7096,3551,288.2039014
187883.2535,2493909.794,7102,7112,3556,363.9409708
187883.2535,2493909.794,7102,7380,3690,57.95399797
183993.3465,2493910.96,7104,6226,3552,271.7744075
183993.3465,2493910.96,7104,7138,3569,17.60461268
183993.3465,2493910.96,7104,7394,3697,62.1667465
190925.9853,2493912.01,7105,7106,3553,212.7359929
190925.9853,2493912.01,7105,7543,3772,194.7402553
190925.9853,2493912.01,7105,7608,3804,116.0586176
190732.5229,2493854.968,7106,7105,3553,212.7359929
190732.5229,2493854.968,7106,7232,3616,208.6423126
190732.5229,2493854.968,7106,7280,3640,117.8671168
183172.8708,2493912.239,7107,7108,3554,161.4492157
183172.8708,2493912.239,7107,6739,3555,110.6491244
183172.8708,2493912.239,7107,7916,3958,175.2321437
183027.1118,2493842.812,7108,7107,3554,161.4492157
187519.3213,2493912.333,7112,7102,3556,363.9409708
187519.3213,2493912.333,7112,7114,3557,13.81879598
187519.3213,2493912.333,7112,8418,4210,299.4579089
187505.5029,2493912.425,7114,7112,3557,13.81879598
187505.5029,2493912.425,7114,7124,3562,78.66343735
187505.5029,2493912.425,7114,7161,3581,10.97279306
186480.8084,2493873.777,7115,7116,3558,166.7017742
186633.1799,2493912.502,7116,7115,3558,166.7017742
186633.1799,2493912.502,7116,6995,3559,265.2025327
186633.1799,2493912.502,7116,7221,3611,133.2768725
198489.5129,2493914.004,7119,7065,3560,18.41653192
198489.5129,2493914.004,7119,6939,3561,148.7969516
198489.5129,2493914.004,7119,7209,3605,17.91384872
187426.861,2493914.268,7124,7114,3562,78.66343735
187426.861,2493914.268,7124,7278,3639,406.4712782
187426.861,2493914.268,7124,8242,4122,370.9574068
184281.6461,2493914.869,7126,7076,3563,15.83565134
184281.6461,2493914.869,7126,7252,3627,162.0896701
184281.6461,2493914.869,7126,7468,3734,75.27369398
184281.6461,2493914.869,7126,7507,3754,240.1464583
198647.9512,2493915.885,7127,7073,3564,19.36852567
198647.9512,2493915.885,7127,7233,3617,18.94449518
198647.9512,2493915.885,7127,7369,3686,148.3935005
184173.6626,2493916.788,7129,7089,3565,11.32888885
184173.6626,2493916.788,7129,7076,3566,107.1687737
184173.6626,2493916.788,7129,7174,3587,55.09184918
198188.8946,2493917.055,7133,6985,3567,45.77684929
198188.8946,2493917.055,7133,7637,3819,104.0218083
198188.8946,2493917.055,7133,8725,4363,440.4500287
193745.9133,2493917.3,7136,6639,3568,241.4591896
193745.9133,2493917.3,7136,7151,3577,55.28673671
193745.9133,2493917.3,7136,7524,3762,99.47449706
193745.9133,2493917.3,7136,8665,4334,610.884385
184009.7498,2493917.351,7138,7104,3569,17.60461268
184009.7498,2493917.351,7138,6954,3570,55.71528089
184009.7498,2493917.351,7138,7190,3595,25.55718194
195062.3117,2493919.062,7142,6704,3571,226.6268393
195062.3117,2493919.062,7142,7768,3884,211.3667833
195062.3117,2493919.062,7142,7866,3933,164.5283739
181764.9165,2493919.46,7143,6856,3572,101.4815749
241354.098,2493919.479,7145,3083,3573,2668.19564
241354.098,2493919.479,7145,9137,4569,697.7278176
241354.098,2493919.479,7145,9394,4697,723.9104141
181989.8574,2493919.55,7148,6808,3574,113.6846806
181989.8574,2493919.55,7148,7155,3579,12.27518691
181989.8574,2493919.55,7148,7176,3588,7.518410689
195031.0752,2493921.455,7149,6665,3575,239.5890355
195031.0752,2493921.455,7149,7383,3693,89.31615724
193690.86,2493922.376,7151,6517,3576,287.8915073
193690.86,2493922.376,7151,7136,3577,55.28673671
193690.86,2493922.376,7151,8629,4315,571.9534449
193690.86,2493922.376,7151,99813,4315,571.9534449
181978.0635,2493922.954,7155,6259,3578,339.5841955
181978.0635,2493922.954,7155,7148,3579,12.27518691
181978.0635,2493922.954,7155,7178,3590,36.58780529
181978.0635,2493922.954,7155,7203,3602,7.64326097
198287.5463,2493923.055,7160,6893,3580,91.22475065
198287.5463,2493923.055,7160,93108,46555,90.91070567
187505.5817,2493923.398,7161,7114,3581,10.97279306
187505.5817,2493923.398,7161,8415,4208,288.3513555
187505.5817,2493923.398,7161,9246,4623,709.3394375
198924.1614,2493923.74,7163,6733,3582,123.4423004
198924.1614,2493923.74,7163,7166,3583,35.4861997
198924.1614,2493923.74,7163,7759,3880,113.1576417
198957.3611,2493911.208,7166,7163,3583,35.4861997
183459.4351,2493924.272,7167,7093,3584,55.76801379
183459.4351,2493924.272,7167,7329,3666,88.71244844
183459.4351,2493924.272,7167,7910,3955,147.8973926
198863.1231,2493924.426,7169,5849,3585,460.8192792
198863.1231,2493924.426,7169,6931,3586,68.88964549
198863.1231,2493924.426,7169,7181,3592,5.541266741
184119.2341,2493925.311,7174,7129,3587,55.09184918
184119.2341,2493925.311,7174,7252,3626,12.32542007
184119.2341,2493925.311,7174,7394,3698,127.2155859
181993.3526,2493926.207,7176,7148,3588,7.518410689
181993.3526,2493926.207,7176,7203,3603,12.03655009
181993.3526,2493926.207,7176,8702,4352,391.3985157
181941.867,2493927.139,7178,6285,3589,321.3859127
181941.867,2493927.139,7178,7155,3590,36.58780529
181941.867,2493927.139,7178,7198,3601,363.0986144
198858.6567,2493927.705,7181,5853,3591,464.5031021
198858.6567,2493927.705,7181,7169,3592,5.541266741
198858.6567,2493927.705,7181,7193,3598,5.464771494
181552.9072,2493928.125,7186,6806,3593,148.4752544
181552.9072,2493928.125,7186,6306,3594,304.4372889
181552.9072,2493928.125,7186,7198,3599,25.99816938
181552.9072,2493928.125,7186,7262,3631,12.38268815
184032.534,2493928.545,7190,7138,3595,25.55718194
184032.534,2493928.545,7190,7089,3596,141.3446907
198853.4806,2493929.458,7193,5853,3597,461.0503817
198853.4806,2493929.458,7193,7181,3598,5.464771494
198853.4806,2493929.458,7193,7215,3609,5.063016687
181578.7765,2493929.567,7198,7186,3599,25.99816938
181578.7765,2493929.567,7198,7040,3600,36.03467827
181578.7765,2493929.567,7198,7178,3601,363.0986144
181981.8057,2493929.605,7203,7155,3602,7.64326097
181981.8057,2493929.605,7203,7176,3603,12.03655009
181981.8057,2493929.605,7203,7236,3618,24.05603364
181981.8057,2493929.605,7203,8303,4152,274.7521526
197407.1606,2493929.741,7208,6982,3604,53.54041634
197407.1606,2493929.741,7208,6457,3621,232.528163
197407.1606,2493929.741,7208,7580,3791,81.67377019
198495.7222,2493930.807,7209,7119,3605,17.91384872
198495.7222,2493930.807,7209,6999,3606,148.5167962
198495.7222,2493930.807,7209,7289,3645,20.1372962
190327.4874,2493931.005,7213,7214,3607,343.4461974
190327.4874,2493931.005,7213,7321,3661,68.6356097
190327.4874,2493931.005,7213,7432,3716,64.04731529
190034.4052,2493770.847,7214,7213,3607,343.4461974
198848.7157,2493931.17,7215,5875,3608,453.0705783
198848.7157,2493931.17,7215,7193,3609,5.063016687
198848.7157,2493931.17,7215,7223,3613,5.505487949
198893.2541,2493931.339,7220,7078,3610,32.06473833
186501.3818,2493932.26,7221,7116,3611,133.2768725
186501.3818,2493932.26,7221,93075,46538,153.6578215
198843.5314,2493933.023,7223,5875,3612,450.8449058
198843.5314,2493933.023,7223,7215,3613,5.505487949
198843.5314,2493933.023,7223,7237,3620,5.580861047
186727.2151,2493933.232,7227,6995,3614,177.6951079
